t1,t2
1625046974.460013150,1625046974.471204787
1625046976.459805910,1625046976.471020807
1625046978.459611010,1625046978.470849145
1625046980.460485390,1625046980.471746740
1625046982.460737530,1625046982.472022113
1625046984.461241750,1625046984.472549587
1625046986.461092190,1625046986.472423297
1625046988.460863390,1625046988.472217755
1625046990.460578630,1625046990.471956208
1625046992.461311970,1625046992.472712806
1625046994.461210950,1625046994.472635025
1625046996.461069990,1625046996.472517336
1625046998.460827770,1625046998.472298372
1625047000.460636410,1625047000.472130286
1625047002.460646570,1625047002.472163710
1625047004.460783710,1625047004.472324146
1625047006.460661910,1625047006.472225653
1625047008.461457370,1625047008.473044438
1625047010.462409030,1625047010.474019350
1625047012.463142650,1625047012.474776197
1625047014.462832990,1625047014.474489761
1625047016.463486090,1625047016.475166106
1625047018.464213950,1625047018.475917228
1625047020.463934590,1625047020.475661046
1625047022.463670910,1625047022.475420575
1625047024.464408450,1625047024.476181326
1625047026.465214590,1625047026.477010691
1625047028.465328270,1625047028.477147586
1625047030.464982370,1625047030.476824878
1625047032.464596190,1625047032.476461912
1625047034.465193670,1625047034.477082618
1625047036.464749250,1625047036.476661432
1625047038.465328410,1625047038.477263815
1625047040.464984650,1625047040.465088492
1625047042.464694770,1625047042.464821841
1625047044.465325610,1625047044.465453453
1625047046.464982690,1625047046.465085848
1625047048.464632510,1625047048.464710949
1625047050.465183270,1625047050.465236977
1625047052.464917570,1625047052.464946547
1625047054.464638570,1625047054.464642837
1625047056.465329830,1625047056.465309378
1625047058.464491830,1625047058.464446666
1625047060.465135330,1625047060.465065399
1625047062.464880510,1625047062.464785799
1625047064.464599730,1625047064.464480253
1625047066.465299290,1625047066.465155039
1625047068.465033730,1625047068.464864718
1625047070.464730550,1625047070.464536762
1625047072.465445630,1625047072.465227037
1625047074.466219090,1625047074.465975714
1625047076.465885550,1625047076.465617418
1625047078.465682230,1625047078.465389314
1625047080.465563230,1625047080.465245541
1625047082.465993350,1625047082.465650899
1625047084.466296430,1625047084.465929214
1625047086.465942870,1625047086.465550896
1625047088.465686110,1625047088.465269388
1625047090.465435610,1625047090.464994126
1625047092.465724830,1625047092.465258587
1625047094.466466850,1625047094.465975881
1625047096.467212030,1625047096.466696351
1625047098.466984490,1625047098.466444126
1625047100.466773930,1625047100.466208887
1625047102.466575650,1625047102.465985873
1625047104.467334150,1625047104.466719628
1625047106.467159710,1625047106.466520456
1625047108.466932090,1625047108.466268104
1625047110.466767770,1625047110.466078983
1625047112.466549490,1625047112.465835936
1625047114.467293430,1625047114.466555059
1625047116.467049310,1625047116.466286171
1625047118.466844130,1625047118.466056276
1625047120.466582290,1625047120.465769753
1625047122.466490150,1625047122.465652927
1625047124.466811050,1625047124.465949089
1625047126.467451630,1625047126.466564963
1625047128.468173270,1625047128.467261882
1625047130.467906530,1625047130.466970403
1625047132.467771510,1625047132.466810598
1625047134.468083770,1625047134.467098081
1625047136.467942790,1625047136.466932338
1625047138.467918650,1625047138.466883434
1625047140.467657830,1625047140.466597862
1625047142.468498890,1625047142.467414184
1625047144.469269490,1625047144.468160031
1625047146.469101530,1625047146.467967337
1625047148.468964150,1625047148.467805212
1625047150.468837770,1625047150.467654056
1625047152.468718050,1625047152.467509542
1625047154.468696170,1625047154.467462862
1625047156.468724590,1625047156.467466556
1625047158.468693590,1625047158.467410867
1625047160.469428990,1625047160.468121586
1625047162.470259590,1625047162.468927513
1625047164.469956210,1625047164.468599496
1625047166.469514730,1625047166.468133376
1625047168.470262690,1625047168.468856641
1625047170.470354590,1625047170.468923812
1625047172.470217730,1625047172.468762166
1625047174.470114490,1625047174.468634171
1625047176.469904770,1625047176.468399779
1625047178.469772110,1625047178.468242381
1625047180.470355330,1625047180.468800849
1625047182.469965090,1625047182.468385876
1625047184.469704170,1625047184.468100238
1625047186.469610170,1625047186.467981514
1625047188.469813850,1625047188.468160488
1625047190.469522810,1625047190.467844697
1625047192.470300970,1625047192.468598102
1625047194.469827670,1625047194.468100037
1625047196.469667470,1625047196.467915071
1625047198.470429610,1625047198.468652408
1625047200.470953810,1625047200.469151869
1625047202.470688690,1625047202.468862053
1625047204.470488170,1625047204.468636827
1625047206.471292250,1625047206.469416162
1625047208.470758250,1625047208.468857428
1625047210.471262610,1625047210.469337059
1625047212.471122650,1625047212.469172364
1625047214.470927070,1625047214.468951976
1625047216.470733130,1625047216.468733202
1625047218.470563610,1625047218.468538884
1625047220.471233370,1625047220.469183822
1625047222.470999710,1625047222.468925336
1625047224.470748650,1625047224.468649481
1625047226.471379070,1625047226.469255081
1625047228.472160270,1625047228.470011516
1625047230.471983830,1625047230.469810313
1625047232.471786270,1625047232.469587973
1625047234.471764230,1625047234.469541191
1625047236.472491410,1625047236.470243627
1625047238.473367810,1625047238.471095268
1625047240.474236750,1625047240.471939472
1625047242.474321430,1625047242.471999462
1625047244.474207770,1625047244.471861088
1625047246.474070530,1625047246.471699183
1625047248.473853770,1625047248.471457728
1625047250.473777530,1625047250.471356792
1625047252.473610370,1625047252.471164922
1625047254.474422010,1625047254.471951762
1625047256.475099890,1625047256.472604862
1625047258.474869110,1625047258.472349349
1625047260.474615610,1625047260.472071093
1625047262.475394650,1625047262.472825331
1625047264.476301830,1625047264.473707719
1625047266.476326830,1625047266.473707942
1625047268.476178810,1625047268.473535153
1625047270.476100970,1625047270.473432531
1625047272.475928590,1625047272.473235424
1625047274.475802350,1625047274.473084494
1625047276.475678950,1625047276.472936391
1625047278.475560370,1625047278.472793142
1625047280.476455270,1625047280.473663312
1625047282.477450610,1625047282.474633946
1625047284.478164390,1625047284.475322999
1625047286.478031890,1625047286.475165803
1625047288.477934090,1625047288.475043324
1625047290.477839710,1625047290.474924253
1625047292.477755570,1625047292.474815431
1625047294.477725410,1625047294.474760539
